PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
http://bioregistry.io/reactome:R-HSA-448424	Interleukin-17 signaling	http://bioregistry.io/reactome:R-HSA-450294;	http://bioregistry.io/reactome:R-HSA-450321;http://bioregistry.io/reactome:R-HSA-198753;http://bioregistry.io/reactome:R-HSA-450341;http://bioregistry.io/reactome:R-HSA-202670;http://bioregistry.io/reactome:R-HSA-450294;http://bioregistry.io/reactome:R-HSA-450282;http://bioregistry.io/reactome:R-HSA-199920;http://bioregistry.io/reactome:R-HSA-5684264;http://bioregistry.io/reactome:R-HSA-450302;
http://bioregistry.io/reactome:R-HSA-449147	Signaling by Interleukins	http://bioregistry.io/reactome:R-HSA-512988;http://bioregistry.io/reactome:R-HSA-6783589;http://bioregistry.io/reactome:R-HSA-446652;http://bioregistry.io/reactome:R-HSA-6785807;http://bioregistry.io/reactome:R-HSA-451927;http://bioregistry.io/reactome:R-HSA-1266695;http://bioregistry.io/reactome:R-HSA-449836;http://bioregistry.io/reactome:R-HSA-447115;http://bioregistry.io/reactome:R-HSA-448424;http://bioregistry.io/reactome:R-HSA-8854691;http://bioregistry.io/reactome:R-HSA-6783783;	http://bioregistry.io/reactome:R-HSA-6783589;http://bioregistry.io/reactome:R-HSA-9020958;http://bioregistry.io/reactome:R-HSA-6785807;http://bioregistry.io/reactome:R-HSA-9020558;http://bioregistry.io/reactome:R-HSA-9020933;http://bioregistry.io/reactome:R-HSA-9020956;http://bioregistry.io/reactome:R-HSA-1266695;http://bioregistry.io/reactome:R-HSA-8854691;http://bioregistry.io/reactome:R-HSA-450302;http://bioregistry.io/reactome:R-HSA-9008059;http://bioregistry.io/reactome:R-HSA-450321;http://bioregistry.io/reactome:R-HSA-9020591;http://bioregistry.io/reactome:R-HSA-450341;http://bioregistry.io/reactome:R-HSA-202670;http://bioregistry.io/reactome:R-HSA-450282;http://bioregistry.io/reactome:R-HSA-9758274;http://bioregistry.io/reactome:R-HSA-449836;http://bioregistry.io/reactome:R-HSA-912526;http://bioregistry.io/reactome:R-HSA-448706;http://bioregistry.io/reactome:R-HSA-448424;http://bioregistry.io/reactome:R-HSA-8985947;http://bioregistry.io/reactome:R-HSA-447115;http://bioregistry.io/reactome:R-HSA-1059683;http://bioregistry.io/reactome:R-HSA-6783783;http://bioregistry.io/reactome:R-HSA-9014843;http://bioregistry.io/reactome:R-HSA-9020702;http://bioregistry.io/reactome:R-HSA-451927;http://bioregistry.io/reactome:R-HSA-9014826;http://bioregistry.io/reactome:R-HSA-8950505;http://bioregistry.io/reactome:R-HSA-8983432;http://bioregistry.io/reactome:R-HSA-9007892;http://bioregistry.io/reactome:R-HSA-199920;http://bioregistry.io/reactome:R-HSA-512988;http://bioregistry.io/reactome:R-HSA-198753;http://bioregistry.io/reactome:R-HSA-446652;http://bioregistry.io/reactome:R-HSA-912631;http://bioregistry.io/reactome:R-HSA-450294;http://bioregistry.io/reactome:R-HSA-8984722;http://bioregistry.io/reactome:R-HSA-9012546;http://bioregistry.io/reactome:R-HSA-445989;http://bioregistry.io/reactome:R-HSA-5684264;http://bioregistry.io/reactome:R-HSA-6788467;
pid:pid_79770	aging		
pid:pid_79429	E2F transcription factor network		pid:pid_27033;pid:pid_16212;pid:pid_19114;pid:pid_24594;pid:pid_16917;pid:pid_6656;pid:pid_5315;pid:pid_11463;pid:pid_79770;pid:pid_6790;
http://bioregistry.io/pathbank:SMP0121057	Bloch Pathway (Cholesterol Biosynthesis)		
http://bioregistry.io/pathbank:SMP0121055	Mevalonate Pathway		
http://bioregistry.io/pathbank:SMP0121060	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)		
http://bioregistry.io/pathbank:SMP0121131	2-Amino-3-Carboxymuconate Semialdehyde Degradation		
http://bioregistry.io/pathbank:SMP0121123	Arsenate Detoxification		
http://bioregistry.io/pathbank:SMP0121126	Aldosterone from Steroidogenesis		
http://bioregistry.io/pathbank:SMP0121124	Eumelanin Biosynthesis		
http://bioregistry.io/pathbank:SMP0121128	Pancreas Function - Delta Cell		
http://bioregistry.io/pathbank:SMP0121029	Pancreas Function - Alpha Cell		
http://bioregistry.io/pathbank:SMP0121012	Kidney Function - Distal Convoluted Tubule		
http://bioregistry.io/pathbank:SMP0121010	Kidney Function - Ascending Limb of The Loop of Henle		
http://bioregistry.io/pathbank:SMP0121011	Kidney Function - Collecting Duct		
http://bioregistry.io/pathbank:SMP0121018	Pancreas Function - Beta Cell		
http://bioregistry.io/pathbank:SMP0121001	Kidney Function- Proximal Convoluted Tubule		
http://bioregistry.io/pathbank:SMP0121009	Kidney Function - Descending Limb of the Loop of Henle		
http://bioregistry.io/reactome:R-HSA-449836	Other interleukin signaling		
biofactoid:817ff89a-80f9-4254-8eba-b5df72aaeef2	Txnip deletions and missense alleles prolong the survival of cones in a retinitis pigmentosa mouse model		
inoh:id1614897947_JNK_cascade	JNK cascade ( Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, JNK cascade) )		
http://bioregistry.io/reactome:R-HSA-1430728	Metabolism	http://bioregistry.io/reactome:R-HSA-189445;http://bioregistry.io/reactome:R-HSA-15869;http://bioregistry.io/reactome:R-HSA-196854;http://bioregistry.io/reactome:R-HSA-1428517;http://bioregistry.io/reactome:R-HSA-211859;http://bioregistry.io/reactome:R-HSA-1475029;http://bioregistry.io/reactome:R-HSA-71737;http://bioregistry.io/reactome:R-HSA-71387;http://bioregistry.io/reactome:R-HSA-202131;http://bioregistry.io/reactome:R-HSA-1362409;http://bioregistry.io/reactome:R-HSA-2564830;http://bioregistry.io/reactome:R-HSA-556833;http://bioregistry.io/reactome:R-HSA-1483249;http://bioregistry.io/reactome:R-HSA-71291;http://bioregistry.io/reactome:R-HSA-163685;	http://bioregistry.io/reactome:R-HSA-1655829;http://bioregistry.io/reactome:R-HSA-15869;http://bioregistry.io/reactome:R-HSA-2395516;http://bioregistry.io/reactome:R-HSA-193993;http://bioregistry.io/reactome:R-HSA-399997;http://bioregistry.io/reactome:R-HSA-2142770;http://bioregistry.io/reactome:R-HSA-9027604;http://bioregistry.io/reactome:R-HSA-196108;http://bioregistry.io/reactome:R-HSA-1660502;http://bioregistry.io/reactome:R-HSA-211945;http://bioregistry.io/reactome:R-HSA-70350;http://bioregistry.io/reactome:R-HSA-204174;http://bioregistry.io/reactome:R-HSA-77305;http://bioregistry.io/reactome:R-HSA-73621;http://bioregistry.io/reactome:R-HSA-1660508;http://bioregistry.io/reactome:R-HSA-203641;http://bioregistry.io/reactome:R-HSA-428157;http://bioregistry.io/reactome:R-HSA-2022870;http://bioregistry.io/reactome:R-HSA-1483166;http://bioregistry.io/reactome:R-HSA-1855156;http://bioregistry.io/reactome:R-HSA-177162;http://bioregistry.io/reactome:R-HSA-1855170;http://bioregistry.io/reactome:R-HSA-211958;http://bioregistry.io/reactome:R-HSA-1660510;http://bioregistry.io/reactome:R-HSA-211957;http://bioregistry.io/reactome:R-HSA-1660514;http://bioregistry.io/reactome:R-HSA-73614;http://bioregistry.io/reactome:R-HSA-1660516;http://bioregistry.io/reactome:R-HSA-1483152;http://bioregistry.io/reactome:R-HSA-1660517;http://bioregistry.io/reactome:R-HSA-2142789;http://bioregistry.io/reactome:R-HSA-70221;http://bioregistry.io/reactome:R-HSA-9018681;http://bioregistry.io/reactome:R-HSA-9025094;http://bioregistry.io/reactome:R-HSA-9018682;http://bioregistry.io/reactome:R-HSA-9018683;http://bioregistry.io/reactome:R-HSA-1855167;http://bioregistry.io/reactome:R-HSA-2022857;http://bioregistry.io/reactome:R-HSA-8982491;http://bioregistry.io/reactome:R-HSA-390918;http://bioregistry.io/reactome:R-HSA-6798163;http://bioregistry.io/reactome:R-HSA-156590;http://bioregistry.io/reactome:R-HSA-2408499;http://bioregistry.io/reactome:R-HSA-177135;http://bioregistry.io/reactome:R-HSA-2142753;http://bioregistry.io/reactome:R-HSA-1660524;http://bioregistry.io/reactome:R-HSA-8978868;http://bioregistry.io/reactome:R-HSA-70370;http://bioregistry.io/reactome:R-HSA-390247;http://bioregistry.io/reactome:R-HSA-9758890;http://bioregistry.io/reactome:R-HSA-163680;http://bioregistry.io/reactome:R-HSA-163560;http://bioregistry.io/reactome:R-HSA-2022854;http://bioregistry.io/reactome:R-HSA-163200;http://bioregistry.io/reactome:R-HSA-163685;http://bioregistry.io/reactome:R-HSA-156582;http://bioregistry.io/reactome:R-HSA-156581;http://bioregistry.io/reactome:R-HSA-381676;http://bioregistry.io/reactome:R-HSA-156580;http://bioregistry.io/reactome:R-HSA-189483;http://bioregistry.io/reactome:R-HSA-211859;http://bioregistry.io/reactome:R-HSA-71336;http://bioregistry.io/reactome:R-HSA-156584;http://bioregistry.io/reactome:R-HSA-8964572;http://bioregistry.io/reactome:R-HSA-173599;http://bioregistry.io/reactome:R-HSA-211976;http://bioregistry.io/reactome:R-HSA-9026403;http://bioregistry.io/reactome:R-HSA-9026766;http://bioregistry.io/reactome:R-HSA-156588;http://bioregistry.io/reactome:R-HSA-211979;http://bioregistry.io/reactome:R-HSA-156587;http://bioregistry.io/reactome:R-HSA-70921;http://bioregistry.io/reactome:R-HSA-1660537;http://bioregistry.io/reactome:R-HSA-9026762;http://bioregistry.io/reactome:R-HSA-2162123;http://bioregistry.io/reactome:R-HSA-77310;http://bioregistry.io/reactome:R-HSA-209776;http://bioregistry.io/reactome:R-HSA-1483171;http://bioregistry.io/reactome:R-HSA-2024101;http://bioregistry.io/reactome:R-HSA-9853506;http://bioregistry.io/reactome:R-HSA-1614603;http://bioregistry.io/reactome:R-HSA-217271;http://bioregistry.io/reactome:R-HSA-1482883;http://bioregistry.io/reactome:R-HSA-1482839;http://bioregistry.io/reactome:R-HSA-2142691;http://bioregistry.io/reactome:R-HSA-167826;http://bioregistry.io/reactome:R-HSA-350562;http://bioregistry.io/reactome:R-HSA-500753;http://bioregistry.io/reactome:R-HSA-6799198;http://bioregistry.io/reactome:R-HSA-167827;http://bioregistry.io/reactome:R-HSA-1660661;http://bioregistry.io/reactome:R-HSA-1660662;http://bioregistry.io/reactome:R-HSA-5653890;http://bioregistry.io/reactome:R-HSA-192105;http://bioregistry.io/reactome:R-HSA-6807062;http://bioregistry.io/reactome:R-HSA-9845614;http://bioregistry.io/reactome:R-HSA-8853383;http://bioregistry.io/reactome:R-HSA-2142696;http://bioregistry.io/reactome:R-HSA-77348;http://bioregistry.io/reactome:R-HSA-71240;http://bioregistry.io/reactome:R-HSA-77108;http://bioregistry.io/reactome:R-HSA-9840310;http://bioregistry.io/reactome:R-HSA-9026395;http://bioregistry.io/reactome:R-HSA-77346;http://bioregistry.io/reactome:R-HSA-1483248;http://bioregistry.io/reactome:R-HSA-1483249;http://bioregistry.io/reactome:R-HSA-5661270;http://bioregistry.io/reactome:R-HSA-8848584;http://bioregistry.io/reactome:R-HSA-9018896;http://bioregistry.io/reactome:R-HSA-9840309;http://bioregistry.io/reactome:R-HSA-211916;http://bioregistry.io/reactome:R-HSA-70268;http://bioregistry.io/reactome:R-HSA-196836;http://bioregistry.io/reactome:R-HSA-499943;http://bioregistry.io/reactome:R-HSA-9037629;http://bioregistry.io/reactome:R-HSA-70263;http://bioregistry.io/reactome:R-HSA-74182;http://bioregistry.io/reactome:R-HSA-1483115;http://bioregistry.io/reactome:R-HSA-9856872;http://bioregistry.io/reactome:R-HSA-9037628;http://bioregistry.io/reactome:R-HSA-9758881;http://bioregistry.io/reactome:R-HSA-163210;http://bioregistry.io/reactome:R-HSA-400451;http://bioregistry.io/reactome:R-HSA-203615;http://bioregistry.io/reactome:R-HSA-196807;http://bioregistry.io/reactome:R-HSA-9018679;http://bioregistry.io/reactome:R-HSA-1855184;http://bioregistry.io/reactome:R-HSA-141334;http://bioregistry.io/reactome:R-HSA-5652227;http://bioregistry.io/reactome:R-HSA-1855183;http://bioregistry.io/reactome:R-HSA-5662702;http://bioregistry.io/reactome:R-HSA-9861559;http://bioregistry.io/reactome:R-HSA-194068;http://bioregistry.io/reactome:R-HSA-2142670;http://bioregistry.io/reactome:R-HSA-193775;http://bioregistry.io/reactome:R-HSA-159424;http://bioregistry.io/reactome:R-HSA-71384;http://bioregistry.io/reactome:R-HSA-71262;http://bioregistry.io/reactome:R-HSA-70171;http://bioregistry.io/reactome:R-HSA-6806667;http://bioregistry.io/reactome:R-HSA-71387;http://bioregistry.io/reactome:R-HSA-6806664;http://bioregistry.io/reactome:R-HSA-5423646;http://bioregistry.io/reactome:R-HSA-400206;http://bioregistry.io/reactome:R-HSA-1483148;http://bioregistry.io/reactome:R-HSA-209968;http://bioregistry.io/reactome:R-HSA-9026290;http://bioregistry.io/reactome:R-HSA-141333;http://bioregistry.io/reactome:R-HSA-9018677;http://bioregistry.io/reactome:R-HSA-9018678;http://bioregistry.io/reactome:R-HSA-9018676;http://bioregistry.io/reactome:R-HSA-163358;http://bioregistry.io/reactome:R-HSA-163359;http://bioregistry.io/reactome:R-HSA-1855196;http://bioregistry.io/reactome:R-HSA-351202;http://bioregistry.io/reactome:R-HSA-1855191;http://bioregistry.io/reactome:R-HSA-1855192;http://bioregistry.io/reactome:R-HSA-351200;http://bioregistry.io/reactome:R-HSA-196819;http://bioregistry.io/reactome:R-HSA-6814848;http://bioregistry.io/reactome:R-HSA-2142688;http://bioregistry.io/reactome:R-HSA-975634;http://bioregistry.io/reactome:R-HSA-211935;http://bioregistry.io/reactome:R-HSA-9033807;http://bioregistry.io/reactome:R-HSA-389599;http://bioregistry.io/reactome:R-HSA-9026286;http://bioregistry.io/reactome:R-HSA-159418;http://bioregistry.io/reactome:R-HSA-174362;http://bioregistry.io/reactome:R-HSA-1483257;http://bioregistry.io/reactome:R-HSA-166187;http://bioregistry.io/reactome:R-HSA-77350;http://bioregistry.io/reactome:R-HSA-2564830;http://bioregistry.io/reactome:R-HSA-77111;http://bioregistry.io/reactome:R-HSA-77352;http://bioregistry.io/reactome:R-HSA-203754;http://bioregistry.io/reactome:R-HSA-1483255;http://bioregistry.io/reactome:R-HSA-8937144;http://bioregistry.io/reactome:R-HSA-1483206;http://bioregistry.io/reactome:R-HSA-2160916;http://bioregistry.io/reactome:R-HSA-1475029;http://bioregistry.io/reactome:R-HSA-196741;http://bioregistry.io/reactome:R-HSA-1638091;http://bioregistry.io/reactome:R-HSA-70635;http://bioregistry.io/reactome:R-HSA-5652084;http://bioregistry.io/reactome:R-HSA-880009;http://bioregistry.io/reactome:R-HSA-2024096;http://bioregistry.io/reactome:R-HSA-389542;http://bioregistry.io/reactome:R-HSA-2142816;http://bioregistry.io/reactome:R-HSA-71288;http://bioregistry.io/reactome:R-HSA-8847453;http://bioregistry.io/reactome:R-HSA-9640463;http://bioregistry.io/reactome:R-HSA-1614558;http://bioregistry.io/reactome:R-HSA-209905;http://bioregistry.io/reactome:R-HSA-389661;http://bioregistry.io/reactome:R-HSA-200425;http://bioregistry.io/reactome:R-HSA-2408508;http://bioregistry.io/reactome:R-HSA-193807;http://bioregistry.io/reactome:R-HSA-434316;http://bioregistry.io/reactome:R-HSA-9673163;http://bioregistry.io/reactome:R-HSA-434313;http://bioregistry.io/reactome:R-HSA-193368;http://bioregistry.io/reactome:R-HSA-196757;http://bioregistry.io/reactome:R-HSA-71032;http://bioregistry.io/reactome:R-HSA-2142700;http://bioregistry.io/reactome:R-HSA-75876;http://bioregistry.io/reactome:R-HSA-199220;http://bioregistry.io/reactome:R-HSA-1855204;http://bioregistry.io/reactome:R-HSA-196071;http://bioregistry.io/reactome:R-HSA-964975;http://bioregistry.io/reactome:R-HSA-1638074;http://bioregistry.io/reactome:R-HSA-977347;http://bioregistry.io/reactome:R-HSA-2046106;http://bioregistry.io/reactome:R-HSA-196849;http://bioregistry.io/reactome:R-HSA-2046105;http://bioregistry.io/reactome:R-HSA-2426168;http://bioregistry.io/reactome:R-HSA-2046104;http://bioregistry.io/reactome:R-HSA-196843;http://bioregistry.io/reactome:R-HSA-70895;http://bioregistry.io/reactome:R-HSA-74217;http://bioregistry.io/reactome:R-HSA-8956319;http://bioregistry.io/reactome:R-HSA-9023661;http://bioregistry.io/reactome:R-HSA-71064;http://bioregistry.io/reactome:R-HSA-77289;http://bioregistry.io/reactome:R-HSA-77288;http://bioregistry.io/reactome:R-HSA-191273;http://bioregistry.io/reactome:R-HSA-77285;http://bioregistry.io/reactome:R-HSA-1483226;http://bioregistry.io/reactome:R-HSA-77286;http://bioregistry.io/reactome:R-HSA-1483101;http://bioregistry.io/reactome:R-HSA-6783984;http://bioregistry.io/reactome:R-HSA-422356;http://bioregistry.io/reactome:R-HSA-164378;http://bioregistry.io/reactome:R-HSA-5263617;http://bioregistry.io/reactome:R-HSA-1482801;http://bioregistry.io/reactome:R-HSA-1482922;http://bioregistry.io/reactome:R-HSA-140179;http://bioregistry.io/reactome:R-HSA-9854311;http://bioregistry.io/reactome:R-HSA-1482925;http://bioregistry.io/reactome:R-HSA-196854;http://bioregistry.io/reactome:R-HSA-2408522;http://bioregistry.io/reactome:R-HSA-1660499;http://bioregistry.io/reactome:R-HSA-71737;http://bioregistry.io/reactome:R-HSA-9020265;http://bioregistry.io/reactome:R-HSA-75896;http://bioregistry.io/reactome:R-HSA-209931;http://bioregistry.io/reactome:R-HSA-6807047;http://bioregistry.io/reactome:R-HSA-197264;http://bioregistry.io/reactome:R-HSA-1483213;http://bioregistry.io/reactome:R-HSA-8956321;http://bioregistry.io/reactome:R-HSA-8956320;http://bioregistry.io/reactome:R-HSA-71291;http://bioregistry.io/reactome:R-HSA-1989781;http://bioregistry.io/reactome:R-HSA-2393930;http://bioregistry.io/reactome:R-HSA-189451;http://bioregistry.io/reactome:R-HSA-2408557;http://bioregistry.io/reactome:R-HSA-71403;http://bioregistry.io/reactome:R-HSA-1428517;http://bioregistry.io/reactome:R-HSA-194002;http://bioregistry.io/reactome:R-HSA-9025106;http://bioregistry.io/reactome:R-HSA-2142850;http://bioregistry.io/reactome:R-HSA-196780;http://bioregistry.io/reactome:R-HSA-1614517;http://bioregistry.io/reactome:R-HSA-140180;http://bioregistry.io/reactome:R-HSA-9033658;http://bioregistry.io/reactome:R-HSA-196783;http://bioregistry.io/reactome:R-HSA-211981;http://bioregistry.io/reactome:R-HSA-556833;http://bioregistry.io/reactome:R-HSA-1482798;http://bioregistry.io/reactome:R-HSA-8964208;http://bioregistry.io/reactome:R-HSA-1614635;http://bioregistry.io/reactome:R-HSA-947581;http://bioregistry.io/reactome:R-HSA-351143;http://bioregistry.io/reactome:R-HSA-1482788;http://bioregistry.io/reactome:R-HSA-73817;http://bioregistry.io/reactome:R-HSA-1793185;http://bioregistry.io/reactome:R-HSA-170822;http://bioregistry.io/reactome:R-HSA-193048;http://bioregistry.io/reactome:R-HSA-211999;http://bioregistry.io/reactome:R-HSA-177128;http://bioregistry.io/reactome:R-HSA-196791;http://bioregistry.io/reactome:R-HSA-211994;http://bioregistry.io/reactome:R-HSA-9759218;http://bioregistry.io/reactome:R-HSA-1483196;http://bioregistry.io/reactome:R-HSA-1483076;http://bioregistry.io/reactome:R-HSA-1483191;http://bioregistry.io/reactome:R-HSA-2408552;http://bioregistry.io/reactome:R-HSA-2408550;http://bioregistry.io/reactome:R-HSA-163765;http://bioregistry.io/reactome:R-HSA-8963693;http://bioregistry.io/reactome:R-HSA-163767;http://bioregistry.io/reactome:R-HSA-8964540;http://bioregistry.io/reactome:R-HSA-1474151;http://bioregistry.io/reactome:R-HSA-1237112;http://bioregistry.io/reactome:R-HSA-9861718;http://bioregistry.io/reactome:R-HSA-9634600;http://bioregistry.io/reactome:R-HSA-9027307;http://bioregistry.io/reactome:R-HSA-1971475;http://bioregistry.io/reactome:R-HSA-8963691;http://bioregistry.io/reactome:R-HSA-73843;http://bioregistry.io/reactome:R-HSA-75109;http://bioregistry.io/reactome:R-HSA-2142712;http://bioregistry.io/reactome:R-HSA-75105;http://bioregistry.io/reactome:R-HSA-74259;http://bioregistry.io/reactome:R-HSA-389887;http://bioregistry.io/reactome:R-HSA-202131;http://bioregistry.io/reactome:R-HSA-1362409;http://bioregistry.io/reactome:R-HSA-350864;http://bioregistry.io/reactome:R-HSA-8957322;http://bioregistry.io/reactome:R-HSA-1855215;http://bioregistry.io/reactome:R-HSA-400042;http://bioregistry.io/reactome:R-HSA-8849175;http://bioregistry.io/reactome:R-HSA-2022923;http://bioregistry.io/reactome:R-HSA-1855231;http://bioregistry.io/reactome:R-HSA-8963684;http://bioregistry.io/reactome:R-HSA-163754;http://bioregistry.io/reactome:R-HSA-189445;http://bioregistry.io/reactome:R-HSA-2022928;http://bioregistry.io/reactome:R-HSA-70688;http://bioregistry.io/reactome:R-HSA-193144;http://bioregistry.io/reactome:R-HSA-174403;http://bioregistry.io/reactome:R-HSA-70326;http://bioregistry.io/reactome:R-HSA-3322077;http://bioregistry.io/reactome:R-HSA-2142845;http://bioregistry.io/reactome:R-HSA-8978934;http://bioregistry.io/reactome:R-HSA-211897;http://bioregistry.io/reactome:R-HSA-8850843;http://bioregistry.io/reactome:R-HSA-8979227;http://bioregistry.io/reactome:R-HSA-1855229;http://bioregistry.io/reactome:R-HSA-8877627;http://bioregistry.io/reactome:R-HSA-1630316;http://bioregistry.io/reactome:R-HSA-611105;http://bioregistry.io/reactome:R-HSA-8964539;
