pathway,source,interactiontype,target
MOxidative phosphorylation,hsa:101927180*tcirg1*atp5pd*atp5mg*hsa:124901481*atp6v1g3*atp6v0e2*atp6v0a2*atp6v0d2*atp6v1c2*atp5mgl*mt-atp6*mt-atp8*atp5f1a*atp5f1b*atp6v0a4*atp5f1c*atp5f1d*atp6v1d*atp5f1e*atp5pb*atp5mc1*atp6v1h*atp5mc2*atp5mc3*atp5me*atp5pf*atp6v1a*atp6v1b1*atp6v1b2*atp6v0c*atp6v1c1*atp6v1e1*atp6v0b*atp6v1g2*atp6v0a1*atp6ap1*atp5po*atp6v0e1*atp6v1e2*atp6v0d1*atp6v1f*atp6v1g1*atp5mf,compound,ppa2*ppa1*lhpp
MOxidative phosphorylation,atp12a*atp4a*atp4b,compound,ppa2*ppa1*lhpp
MPantothenate and CoA biosynthesis,aldh2*aldh1b1*aldh3a2,compound,upb1
MPantothenate and CoA biosynthesis,enpp1*enpp3,compound,ppcdc
MPantothenate and CoA biosynthesis,aldh2*aldh1b1*aldh3a2,compound,gadl1*csad
MPantothenate and CoA biosynthesis,pank1*pank3*pank2,compound,coasy
MPantothenate and CoA biosynthesis,aasdhppt,compound,coasy
MPantothenate and CoA biosynthesis,aldh2*aldh1b1*aldh3a2,compound,
MPantothenate and CoA biosynthesis,upb1,compound,dpys
MPantothenate and CoA biosynthesis,upb1,compound,
MPantothenate and CoA biosynthesis,upb1,compound,gadl1*csad
MPantothenate and CoA biosynthesis,coasy,compound,coasy
MPantothenate and CoA biosynthesis,dpys,compound,dpyd
MPantothenate and CoA biosynthesis,coasy,compound,enpp1*enpp3
MPantothenate and CoA biosynthesis,enpp1*enpp3,compound,pank1*pank3*pank2
MPantothenate and CoA biosynthesis,pank1*pank3*pank2,compound,ppcdc
MPantothenate and CoA biosynthesis,ppcdc,compound,pank1*pank3*pank2
MPantothenate and CoA biosynthesis,pank1*pank3*pank2,compound,ppcs
MPantothenate and CoA biosynthesis,pank1*pank3*pank2,compound,vnn2*vnn1
MPantothenate and CoA biosynthesis,ppcs,compound,
MPantothenate and CoA biosynthesis,vnn2*vnn1,compound,
MPantothenate and CoA biosynthesis,,compound,ppcs
MPantothenate and CoA biosynthesis,ppcs,compound,pank1*pank3*pank2
MPantothenate and CoA biosynthesis,ppcs,compound,ppcdc
MPantothenate and CoA biosynthesis,pank1*pank3*pank2,compound,
MPantothenate and CoA biosynthesis,ppcdc,compound,coasy
MPantothenate and CoA biosynthesis,,compound,dpyd
MPantothenate and CoA biosynthesis,,compound,gadl1*csad
MPentose and glucuronate interconversions,fggy,compound,rpe*rpel1
MPentose and glucuronate interconversions,akr1a1,compound,
MPentose and glucuronate interconversions,ugp2,compound,
MPentose and glucuronate interconversions,fggy,compound,
MPentose and glucuronate interconversions,dhdh,compound,akr1b1*akr1b15*akr1b10
MPentose and glucuronate interconversions,ugp2,compound,ugdh
MPentose and glucuronate interconversions,dhdh,compound,
MPentose and glucuronate interconversions,rpe*rpel1,compound,
MPentose and glucuronate interconversions,rpe*rpel1,compound,xylb
MPentose and glucuronate interconversions,,compound,akr1b1*akr1b15*akr1b10
MPentose and glucuronate interconversions,akr1b1*akr1b15*akr1b10,compound,sord
MPentose and glucuronate interconversions,akr1b1*akr1b15*akr1b10,compound,
MPentose and glucuronate interconversions,sord,compound,dcxr
MPentose and glucuronate interconversions,dcxr,compound,akr1b1*akr1b15*akr1b10
MPentose and glucuronate interconversions,,compound,gusb*kl
MPentose and glucuronate interconversions,gusb*kl,compound,
MPentose and glucuronate interconversions,gusb*kl,compound,ugt2b11*ugt2a1*ugt2b28*ugt1a10*ugt1a8*ugt1a7*ugt1a6*ugt1a5*ugt1a9*ugt1a4*ugt1a1*ugt1a3*ugt2a2*ugt2b4*ugt2b7*ugt2b10*ugt2b15*ugt2b17*ugt2a3
MPentose and glucuronate interconversions,gusb*kl,compound,akr1a1
MPentose and glucuronate interconversions,ugt2b11*ugt2a1*ugt2b28*ugt1a10*ugt1a8*ugt1a7*ugt1a6*ugt1a5*ugt1a9*ugt1a4*ugt1a1*ugt1a3*ugt2a2*ugt2b4*ugt2b7*ugt2b10*ugt2b15*ugt2b17*ugt2a3,compound,ugdh
MPentose and glucuronate interconversions,ugdh,compound,
MPentose and glucuronate interconversions,,compound,akr1a1
MPentose and glucuronate interconversions,akr1a1,compound,cryl1
MPentose and glucuronate interconversions,cryl1,compound,
MPentose phosphate pathway,pgm2,compound,rbks
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,taldo1
MPentose phosphate pathway,dera,compound,aldoa*aldob*aldoc
MPentose phosphate pathway,prps1l1*prps1*prps2,compound,rbks
MPentose phosphate pathway,aldoa*aldob*aldoc,compound,fbp1*fbp2
MPentose phosphate pathway,prps1l1*prps1*prps2,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,rpia,compound,pgm1*pgm2
MPentose phosphate pathway,prps1l1*prps1*prps2,compound,rpia
MPentose phosphate pathway,rbks,compound,rpia
MPentose phosphate pathway,prps1l1*prps1*prps2,compound,pgm2
MPentose phosphate pathway,pgm2,compound,rpia
MPentose phosphate pathway,prps1l1*prps1*prps2,compound,pgm1*pgm2
MPentose phosphate pathway,dera,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,rbks,compound,dera
MPentose phosphate pathway,gpi,compound,
MPentose phosphate pathway,h6pd,compound,
MPentose phosphate pathway,aldoa*aldob*aldoc,compound,
MPentose phosphate pathway,dera,compound,
MPentose phosphate pathway,glyctk,compound,
MPentose phosphate pathway,pfkl*pfkm*pfkp,compound,taldo1
MPentose phosphate pathway,taldo1,compound,shpk
MPentose phosphate pathway,gpi,compound,taldo1
MPentose phosphate pathway,rpe*rpel1,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,aldoa*aldob*aldoc,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,h6pd,compound,pgd
MPentose phosphate pathway,g6pd,compound,
MPentose phosphate pathway,aldoa*aldob*aldoc,compound,taldo1
MPentose phosphate pathway,rbks,compound,pgm2
MPentose phosphate pathway,fbp1*fbp2,compound,taldo1
MPentose phosphate pathway,,compound,taldo1
MPentose phosphate pathway,,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,,compound,rpia
MPentose phosphate pathway,,compound,pgm2
MPentose phosphate pathway,,compound,pgm1*pgm2
MPentose phosphate pathway,shpk,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,pgm2,compound,dera
MPentose phosphate pathway,dera,compound,taldo1
MPentose phosphate pathway,taldo1,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,pgm1*pgm2
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,rpia
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,rpe*rpel1
MPentose phosphate pathway,pgm2,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,rpia,compound,rpe*rpel1
MPentose phosphate pathway,rpia,compound,pgd
MPentose phosphate pathway,rpia,compound,
MPentose phosphate pathway,rpe*rpel1,compound,pgd
MPentose phosphate pathway,rpe*rpel1,compound,
MPentose phosphate pathway,pgd,compound,
MPentose phosphate pathway,pgd,compound,h6pd
MPentose phosphate pathway,pgd,compound,pgls
MPentose phosphate pathway,pgls,compound,g6pd
MPentose phosphate pathway,pgls,compound,h6pd
MPentose phosphate pathway,pgls,compound,pgd
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,
MPentose phosphate pathway,pgd,compound,idnk
MPentose phosphate pathway,,compound,prps1l1*prps1*prps2
MPentose phosphate pathway,prps1l1*prps1*prps2,compound,
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,gpi
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,aldoa*aldob*aldoc
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,fbp1*fbp2
MPentose phosphate pathway,tkt*tktl1*tktl2,compound,pfkl*pfkm*pfkp
MPentose phosphate pathway,,compound,rbks
MPentose phosphate pathway,aldoa*aldob*aldoc,compound,pfkl*pfkm*pfkp
MPentose phosphate pathway,fbp1*fbp2,compound,gpi
MPentose phosphate pathway,pfkl*pfkm*pfkp,compound,gpi
MPentose phosphate pathway,rbks,compound,pgm1*pgm2
MPentose phosphate pathway,rbks,compound,tkt*tktl1*tktl2
MPentose phosphate pathway,gpi,compound,g6pd
MPentose phosphate pathway,gpi,compound,h6pd
MPentose phosphate pathway,g6pd,compound,pgls
MPentose phosphate pathway,g6pd,compound,h6pd
MPentose phosphate pathway,pgls,compound,idnk
MPentose phosphate pathway,h6pd,compound,idnk
MPentose phosphate pathway,idnk,compound,rgn
MPhenylalanine metabolism,ddc,compound,
MPhenylalanine metabolism,ddc,compound,tat
MPhenylalanine metabolism,ddc,compound,pah
MPhenylalanine metabolism,hpd,compound,
MPhenylalanine metabolism,aldh3a1*aldh3b1*aldh3b2,compound,aoc2*aoc3
MPhenylalanine metabolism,aldh3a1*aldh3b1*aldh3b2,compound,maoa*maob
MPhenylalanine metabolism,hpd,compound,tat
MPhenylalanine metabolism,hpd,compound,got1l1*got1*got2
MPhenylalanine metabolism,hpd,compound,il4i1
MPhenylalanine metabolism,hpd,compound,mif
MPhenylalanine metabolism,ddc,compound,aoc2*aoc3
MPhenylalanine metabolism,ddc,compound,maoa*maob
MPhenylalanine metabolism,ddc,compound,il4i1
MPhenylalanine metabolism,ddc,compound,got1l1*got1*got2
MPhenylalanine metabolism,tat,compound,
MPhenylalanine metabolism,tat,compound,pah
MPhenylalanine metabolism,tat,compound,mif
MPhenylalanine metabolism,got1l1*got1*got2,compound,
MPhenylalanine metabolism,got1l1*got1*got2,compound,pah
MPhenylalanine metabolism,got1l1*got1*got2,compound,mif
MPhenylalanine metabolism,mif,compound,il4i1
MPhenylalanine metabolism,il4i1,compound,
MPhenylalanine metabolism,,compound,pah
MPhenylalanine metabolism,pah,compound,
MPhenylalanine metabolism,pah,compound,il4i1
MPropanoate metabolism,acss3,compound,acss2*acss1
MPropanoate metabolism,mcee,compound,mmut
MPropanoate metabolism,mcee,compound,pcca*pccb
MPropanoate metabolism,mcee,compound,echdc1
MPropanoate metabolism,bckdha*bckdhb,compound,dld
MPropanoate metabolism,hibch,compound,echs1*ehhadh*hadha
MPropanoate metabolism,abat,compound,aldh6a1
MPropanoate metabolism,dbt,compound,echdc1
MPropanoate metabolism,dbt,compound,
MPropanoate metabolism,abat,compound,
MPropanoate metabolism,acss2*acss1,compound,
MPropanoate metabolism,mmut,compound,suclg2*suclg1*sucla2
MPropanoate metabolism,mmut,compound,
MPropanoate metabolism,pcca*pccb,compound,
MPropanoate metabolism,pcca*pccb,compound,acss2*acss1
MPropanoate metabolism,pcca*pccb,compound,acads
MPropanoate metabolism,echdc1,compound,
MPropanoate metabolism,echdc1,compound,acss3
MPropanoate metabolism,echdc1,compound,acss2*acss1
MPropanoate metabolism,dld,compound,dbt
MPropanoate metabolism,aldh6a1,compound,
MPropanoate metabolism,aldh6a1,compound,acss3
MPropanoate metabolism,aldh6a1,compound,echdc1
MPropanoate metabolism,aldh6a1,compound,mlycd
MPropanoate metabolism,suclg2*suclg1*sucla2,compound,
MPropanoate metabolism,,compound,suclg2*suclg1*sucla2
MPropanoate metabolism,dbt,compound,acss3
MPropanoate metabolism,echdc1,compound,acads
MPropanoate metabolism,mlycd,compound,
MPropanoate metabolism,acss3,compound,acads
MPropanoate metabolism,acads,compound,
MPropanoate metabolism,,compound,ldhal6a*ldha*ldhb*ldhc*ldhal6b
MPropanoate metabolism,,compound,bckdha*bckdhb
MPropanoate metabolism,bckdha*bckdhb,compound,dbt
MPropanoate metabolism,bckdha*bckdhb,compound,
MPropanoate metabolism,bckdha*bckdhb,compound,ldhal6a*ldha*ldhb*ldhc*ldhal6b
MPropanoate metabolism,dbt,compound,acads
MPropanoate metabolism,dbt,compound,pcca*pccb
MPropanoate metabolism,ldhal6a*ldha*ldhb*ldhc*ldhal6b,compound,
MPropanoate metabolism,,compound,aldh6a1
MPropanoate metabolism,aldh6a1,compound,acss2*acss1
MPropanoate metabolism,aldh6a1,compound,acads
MPropanoate metabolism,aldh6a1,compound,pcca*pccb
MPropanoate metabolism,aldh6a1,compound,acaca*acacb
MPropanoate metabolism,aldh6a1,compound,dbt
MPropanoate metabolism,acss2*acss1,compound,acads
MPropanoate metabolism,acads,compound,echs1*ehhadh*hadha
MPropanoate metabolism,pcca*pccb,compound,acss3
MPropanoate metabolism,acaca*acacb,compound,
MPropanoate metabolism,dbt,compound,acss2*acss1
MPropanoate metabolism,echs1*ehhadh*hadha,compound,acox1*acox3
MPropanoate metabolism,acss3,compound,
MPropanoate metabolism,acox1*acox3,compound,
MPropanoate metabolism,acox1*acox3,compound,acss3
MPropanoate metabolism,acox1*acox3,compound,acss2*acss1
MPropanoate metabolism,acox1*acox3,compound,dbt
MPropanoate metabolism,acox1*acox3,compound,pcca*pccb
MPropanoate metabolism,acox1*acox3,compound,echdc1
MPropanoate metabolism,acox1*acox3,compound,aldh6a1
MPyrimidine metabolism,ctps1*ctps2,compound,enpp1*enpp3
MPyrimidine metabolism,dctd,compound,tyms
MPyrimidine metabolism,cmpk2*cmpk1,compound,dctpp1
MPyrimidine metabolism,umps,compound,umps
MPyrimidine metabolism,ctps1*ctps2,compound,entpd8*entpd1*entpd3
MPyrimidine metabolism,dctd,compound,dtymk
MPyrimidine metabolism,dctd,compound,dut
MPyrimidine metabolism,dtymk,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,rrm2b*rrm1*rrm2
MPyrimidine metabolism,cad,compound,cad
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,entpd8*entpd1*entpd3
MPyrimidine metabolism,dtymk,compound,tk1*tk2
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,cmpk2*cmpk1
MPyrimidine metabolism,dut,compound,tk1*tk2
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,rrm2b*rrm1*rrm2
MPyrimidine metabolism,dtymk,compound,tyms
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,entpd8*entpd1*entpd3
MPyrimidine metabolism,dut,compound,tyms
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,cmpk2*cmpk1
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,umps
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,dtymk
MPyrimidine metabolism,cmpk2*cmpk1,compound,rrm2b*rrm1*rrm2
MPyrimidine metabolism,dtymk,compound,rrm2b*rrm1*rrm2
MPyrimidine metabolism,uckl1*uck2*uck1,compound,umps
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,tk1*tk2
MPyrimidine metabolism,tyms,compound,tk1*tk2
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,enpp1*enpp3
MPyrimidine metabolism,cmpk2*cmpk1,compound,dctd
MPyrimidine metabolism,cmpk2*cmpk1,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,dctpp1
MPyrimidine metabolism,dctpp1,compound,dctd
MPyrimidine metabolism,uckl1*uck2*uck1,compound,enpp1*enpp3
MPyrimidine metabolism,cmpk2*cmpk1,compound,umps
MPyrimidine metabolism,cant1*entpd6*entpd5*entpd4,compound,uckl1*uck2*uck1
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,enpp1*enpp3
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,cant1*entpd6*entpd5*entpd4
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,ctps1*ctps2
MPyrimidine metabolism,dut,compound,dtymk
MPyrimidine metabolism,rrm2b*rrm1*rrm2,compound,cmpk2*cmpk1
MPyrimidine metabolism,umps,compound,enpp1*enpp3
MPyrimidine metabolism,cant1*entpd6*entpd5*entpd4,compound,enpp1*enpp3
MPyrimidine metabolism,dtymk,compound,enpp1*enpp3
MPyrimidine metabolism,cad,compound,dhodh
MPyrimidine metabolism,cad,compound,
MPyrimidine metabolism,cmpk2*cmpk1,compound,enpp1*enpp3
MPyrimidine metabolism,enpp1*enpp3,compound,tk1*tk2
MPyrimidine metabolism,tk1*tk2,compound,tyms
MPyrimidine metabolism,tyms,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,tyms,compound,dtymk
MPyrimidine metabolism,tyms,compound,hddc2
MPyrimidine metabolism,tyms,compound,entpd8*entpd1*entpd3
MPyrimidine metabolism,tyms,compound,enpp1*enpp3
MPyrimidine metabolism,tyms,compound,asmtl
MPyrimidine metabolism,enpp1*enpp3,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,dut
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,dctd
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,umps
MPyrimidine metabolism,dut,compound,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2
MPyrimidine metabolism,dut,compound,hddc2
MPyrimidine metabolism,dctd,compound,dctpp1
MPyrimidine metabolism,dctpp1,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,dctpp1,compound,dck
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,enpp1*enpp3
MPyrimidine metabolism,dck,compound,dctd
MPyrimidine metabolism,enpp1*enpp3,compound,entpd8*entpd1*entpd3
MPyrimidine metabolism,dctd,compound,hddc2
MPyrimidine metabolism,dctd,compound,cmpk2*cmpk1
MPyrimidine metabolism,dctd,compound,tk1*tk2
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,uckl1*uck2*uck1
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,dtymk
MPyrimidine metabolism,cmpk2*cmpk1,compound,entpd8*entpd1*entpd3
MPyrimidine metabolism,tk1*tk2,compound,tymp
MPyrimidine metabolism,tk1*tk2,compound,cda
MPyrimidine metabolism,tk1*tk2,compound,upp2*upp1
MPyrimidine metabolism,tk1*tk2,compound,asmtl
MPyrimidine metabolism,dtymk,compound,hddc2
MPyrimidine metabolism,dtymk,compound,asmtl
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,hddc2
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,asmtl
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,nt5c3b*nt5c3a
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,cant1*entpd6*entpd5*entpd4
MPyrimidine metabolism,entpd8*entpd1*entpd3,compound,nudt2
MPyrimidine metabolism,enpp1*enpp3,compound,ctps1*ctps2
MPyrimidine metabolism,enpp1*enpp3,compound,cmpk2*cmpk1
MPyrimidine metabolism,enpp1*enpp3,compound,hddc2
MPyrimidine metabolism,enpp1*enpp3,compound,nt5c3b*nt5c3a
MPyrimidine metabolism,enpp1*enpp3,compound,nudt2
MPyrimidine metabolism,cant1*entpd6*entpd5*entpd4,compound,umps
MPyrimidine metabolism,cant1*entpd6*entpd5*entpd4,compound,asmtl
MPyrimidine metabolism,cant1*entpd6*entpd5*entpd4,compound,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b
MPyrimidine metabolism,ctps1*ctps2,compound,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2
MPyrimidine metabolism,ctps1*ctps2,compound,asmtl
MPyrimidine metabolism,ctps1*ctps2,compound,nudt2
MPyrimidine metabolism,cmpk2*cmpk1,compound,hddc2
MPyrimidine metabolism,cmpk2*cmpk1,compound,uckl1*uck2*uck1
MPyrimidine metabolism,cmpk2*cmpk1,compound,dck
MPyrimidine metabolism,cmpk2*cmpk1,compound,asmtl
MPyrimidine metabolism,cmpk2*cmpk1,compound,nt5c3b*nt5c3a
MPyrimidine metabolism,umps,compound,dhodh
MPyrimidine metabolism,umps,compound,
MPyrimidine metabolism,umps,compound,asmtl
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,asmtl
MPyrimidine metabolism,nme6*ak9*nme7*nme1*nme2*nme3*nme4*nme1-nme2,compound,nudt2
MPyrimidine metabolism,dctpp1,compound,hddc2
MPyrimidine metabolism,dck,compound,cda
MPyrimidine metabolism,uckl1*uck2*uck1,compound,cda
MPyrimidine metabolism,uckl1*uck2*uck1,compound,upp2*upp1
MPyrimidine metabolism,uckl1*uck2*uck1,compound,asmtl
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,cda
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,upp2*upp1
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,tymp
MPyrimidine metabolism,nt5c1b-rdh14*nt5c2*nt5dc4*nt5c*nt5e*nt5m*nt5c1a*nt5c1b,compound,asmtl
MPyrimidine metabolism,nudt2,compound,asmtl
MPyrimidine metabolism,tymp,compound,hddc2
MPyrimidine metabolism,hddc2,compound,asmtl
MPyrimidine metabolism,asmtl,compound,nt5c3b*nt5c3a
MPyrimidine metabolism,nt5c3b*nt5c3a,compound,cda
MPyrimidine metabolism,cda,compound,upp2*upp1
MPyrimidine metabolism,cda,compound,tymp
MPyrimidine metabolism,upp2*upp1,compound,upp2*upp1
MPyrimidine metabolism,tymp,compound,dpyd
MPyrimidine metabolism,upp2*upp1,compound,hddc2
MPyrimidine metabolism,upp2*upp1,compound,cda
MPyrimidine metabolism,upp2*upp1,compound,tymp
MPyrimidine metabolism,upp2*upp1,compound,dpyd
MPyrimidine metabolism,cda,compound,hddc2
MPyrimidine metabolism,dpyd,compound,tymp
MPyrimidine metabolism,dpyd,compound,dpys
MPyrimidine metabolism,dpys,compound,upb1
MPyrimidine metabolism,upb1,compound,
MRiboflavin metabolism,acp1*acp2*acp5,compound,blvrb
MRiboflavin metabolism,acp1*acp2*acp5,compound,flad1
MRiboflavin metabolism,acp1*acp2*acp5,compound,enpp1*enpp3
MRiboflavin metabolism,blvrb,compound,rfk
MRiboflavin metabolism,rfk,compound,enpp1*enpp3
MRiboflavin metabolism,rfk,compound,flad1
mRNA surveillance pathway,smg1,binding/association,ppp2r3b*ppp2r3c*ppp2ca*ppp2cb*ppp2r1a*ppp2r1b*ppp2r2a*ppp2r2b*ppp2r2c*ppp2r3a*ppp2r5a*ppp2r5b*ppp2r5c*ppp2r5d*ppp2r5e*ppp2r2d
mRNA surveillance pathway,smg1,binding/association,smg7
mRNA surveillance pathway,ncbp1,binding/association,ncbp2*ncbp2l
mRNA surveillance pathway,smg1,activation$phosphorylation$binding/association,upf1
mRNA surveillance pathway,cpsf3*cpsf2*cpsf1*cpsf4*cpsf4l*fip1l1,binding/association,ppp1ca*ppp1cb*ppp1cc*wdr82*wdr33*hsa:136157*hsa:143506*hsa:196120*ssu72*hsa:390031*hsa:390033*hsa:441584
mRNA surveillance pathway,nxf1*nxf3*nxf2*nxf2b,binding/association,nxt1*nxt2
mRNA surveillance pathway,msi2*dazap1*msi1,binding/association,pabpc4l*pabpc5*pabpc1*pabpc1l2a*pabpc3*pabpc1l2b*pabpc1l*pabpc4
mRNA surveillance pathway,hbs1l,binding/association,pelo
mRNA surveillance pathway,nudt21,binding/association,cpsf6*cpsf7
mRNA surveillance pathway,clp1,binding/association,pcf11
mRNA surveillance pathway,sympk,binding/association,cstf3*cstf2*cstf2t*cstf1
mRNA surveillance pathway,etf1,binding/association,upf3b*upf3a*upf2*upf1
mRNA surveillance pathway,ncbp1,binding/association,upf1
mRNA surveillance pathway,ppp2r3b*ppp2r3c*ppp2ca*ppp2cb*ppp2r1a*ppp2r1b*ppp2r2a*ppp2r2b*ppp2r2c*ppp2r3a*ppp2r5a*ppp2r5b*ppp2r5c*ppp2r5d*ppp2r5e*ppp2r2d,binding/association,smg5
mRNA surveillance pathway,ppp2r3b*ppp2r3c*ppp2ca*ppp2cb*ppp2r1a*ppp2r1b*ppp2r2a*ppp2r2b*ppp2r2c*ppp2r3a*ppp2r5a*ppp2r5b*ppp2r5c*ppp2r5d*ppp2r5e*ppp2r2d,binding/association,smg6
mRNA surveillance pathway,smg7,binding/association,upf1
mRNA surveillance pathway,smg7,binding/association,smg5
mRNA surveillance pathway,smg6,binding/association,upf1
mRNA surveillance pathway,smg5,binding/association,upf1
mRNA surveillance pathway,upf3b*upf3a*upf2*upf1,binding/association,gspt2*gspt1
mRNA surveillance pathway,gspt2*gspt1,binding/association,pabpc4l*pabpc5*pabpc1*pabpc1l2a*pabpc3*pabpc1l2b*pabpc1l*pabpc4
MSulfur metabolism,papss2*papss1,compound,papss2*papss1
MSulfur metabolism,selenbp1,compound,
MSulfur metabolism,selenbp1,compound,sqor
MSulfur metabolism,sqor,compound,ethe1
MSulfur metabolism,papss2*papss1,compound,suox
MSulfur metabolism,papss2*papss1,compound,bpnt1*bpnt2
MSulfur metabolism,ethe1,compound,mpst*tst
MSulfur metabolism,ethe1,compound,suox
MSulfur metabolism,mpst*tst,compound,suox
MTaurine and hypotaurine metabolism,cdo1,compound,
MTaurine and hypotaurine metabolism,cdo1,compound,gadl1*csad
MTaurine and hypotaurine metabolism,cdo1,compound,gad1*gad2
MTaurine and hypotaurine metabolism,ado,compound,gad1*gad2
MTaurine and hypotaurine metabolism,fmo1*fmo2*fmo3*fmo4*fmo5,compound,ado
MTaurine and hypotaurine metabolism,ado,compound,gadl1*csad
MTaurine and hypotaurine metabolism,gadl1*csad,compound,fmo1*fmo2*fmo3*fmo4*fmo5
MTaurine and hypotaurine metabolism,fmo1*fmo2*fmo3*fmo4*fmo5,compound,gad1*gad2
MTaurine and hypotaurine metabolism,gad1*gad2,compound,
MTaurine and hypotaurine metabolism,gad1*gad2,compound,ggt6*ggt1*ggt7*ggt5
MTaurine and hypotaurine metabolism,gad1*gad2,compound,baat
MTaurine and hypotaurine metabolism,gad1*gad2,compound,fmo1*fmo2*fmo3*fmo4*fmo5
MTaurine and hypotaurine metabolism,fmo1*fmo2*fmo3*fmo4*fmo5,compound,ggt6*ggt1*ggt7*ggt5
MTaurine and hypotaurine metabolism,fmo1*fmo2*fmo3*fmo4*fmo5,compound,baat
